name,category,series,model,image_url,pdf_url,description,technical_specifications,dimension_specifications,features,applications,id,created_date,updated_date,created_by_id,created_by,is_sample
MECC 100L1 8-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,100L1-8P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""100L1"", ""Poles"": 8, ""kW"": 0.75, ""Rated RPM (50Hz)"": 720, ""Rated RPM (60Hz)"": 850, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_100l1_8p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 100L2 2-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,100L2-2P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""100L2"", ""Poles"": 2, ""kW"": 3.0, ""Rated RPM (50Hz)"": 2900, ""Rated RPM (60Hz)"": 3450, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_100l2_2p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 100L2 4-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,100L2-4P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""100L2"", ""Poles"": 4, ""kW"": 3.0, ""Rated RPM (50Hz)"": 1450, ""Rated RPM (60Hz)"": 1730, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_100l2_4p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 100L2 6-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,100L2-6P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""100L2"", ""Poles"": 6, ""kW"": 1.5, ""Rated RPM (50Hz)"": 960, ""Rated RPM (60Hz)"": 1140, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_100l2_6p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 100L2 8-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,100L2-8P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""100L2"", ""Poles"": 8, ""kW"": 1.1, ""Rated RPM (50Hz)"": 720, ""Rated RPM (60Hz)"": 850, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_100l2_8p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 112M 2-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,112M-2P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""112M"", ""Poles"": 2, ""kW"": 4.0, ""Rated RPM (50Hz)"": 2900, ""Rated RPM (60Hz)"": 3450, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_112m_2p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 112M 4-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,112M-4P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""112M"", ""Poles"": 4, ""kW"": 4.0, ""Rated RPM (50Hz)"": 1450, ""Rated RPM (60Hz)"": 1730, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_112m_4p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 112M 6-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,112M-6P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""112M"", ""Poles"": 6, ""kW"": 2.2, ""Rated RPM (50Hz)"": 960, ""Rated RPM (60Hz)"": 1140, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_112m_6p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132S1 2-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132S1-2P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132S1"", ""Poles"": 2, ""kW"": 5.5, ""Rated RPM (50Hz)"": 2900, ""Rated RPM (60Hz)"": 3450, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132s1_2p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132S1 4-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132S1-4P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132S1"", ""Poles"": 4, ""kW"": 5.5, ""Rated RPM (50Hz)"": 1450, ""Rated RPM (60Hz)"": 1730, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132s1_4p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132S1 6-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132S1-6P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132S1"", ""Poles"": 6, ""kW"": 3.0, ""Rated RPM (50Hz)"": 960, ""Rated RPM (60Hz)"": 1140, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132s1_6p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132S1 8-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132S1-8P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132S1"", ""Poles"": 8, ""kW"": 2.0, ""Rated RPM (50Hz)"": 720, ""Rated RPM (60Hz)"": 850, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132s1_8p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132S2 2-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132S2-2P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132S2"", ""Poles"": 2, ""kW"": 7.5, ""Rated RPM (50Hz)"": 2900, ""Rated RPM (60Hz)"": 3450, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132s2_2p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132M1 4-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132M1-4P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132M1"", ""Poles"": 4, ""kW"": 7.5, ""Rated RPM (50Hz)"": 1450, ""Rated RPM (60Hz)"": 1730, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132m1_4p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
MECC 132M1 6-Pole Three-Phase Motor,electric_motor,MECC Y2/Y23,132M1-6P,https://raw.githubusercontent.com/wibawv/indahmachine/master/images/base44_product_image/mecc_motor.png,https://raw.githubusercontent.com/wibawv/indahmachine/master/Doc/mecc_motor.pdf,"MECC Y2/Y23 Series IEC-frame three-phase asynchronous squirrel-cage motors designed for reliable S1 continuous duty, offering multiple pole options (2/4/6/8/10) and 50/60 Hz operation. Rugged cast-iron construction, precision-balanced rotors, and standardized IEC dimensions support easy installation and maintenance across a wide range of industrial applications.","{""Frame No"": ""132M1"", ""Poles"": 6, ""kW"": 4.0, ""Rated RPM (50Hz)"": 960, ""Rated RPM (60Hz)"": 1140, ""Voltage Options"": [""220/380V"", ""230/400V"", ""400/690V""], ""Frequency"": [""50 Hz"", ""60 Hz""], ""Mounting"": [""B3"", ""B5"", ""B35""]}","{""Mountings"": [""B3"", ""B5"", ""B35""], ""Note"": ""Refer to catalog pages 4\u20136 for frame-specific mounting dimensions.""}","[""Cast-iron housing with high mechanical strength"", ""Precision-balanced rotor for smooth, low-noise operation"", ""Wide frame coverage (63\u2013355) and 0.12\u2013315 kW range"", ""Multiple mountings: B3 (foot), B5 (flange), B35 (foot + flange)"", ""Dual-frequency 50/60 Hz for global use"", ""IP55 protection and Class F insulation (typical)"", ""High starting torque with good overload capacity"", ""IEC-standardized dimensions for easy replacement""]","[""Pumps for clean/process/irrigation water systems"", ""Fans and blowers for ventilation and air handling"", ""Air/gas compressors for industrial service"", ""Conveyors and material handling lines"", ""Mixers, crushers, grinders, and machine tools"", ""HVAC equipment in commercial/industrial facilities"", ""General-purpose industrial machinery""]",mecc_132m1_6p,2025-08-13T02:55:42.953140,2025-08-13T02:55:42.953140,688c2a9073a7c76a0fa26e25,vincent.oei@gmail.com,
